Sampling_Date,Ponds,Conductivity,Temperature,pH,Month_Name,Year,Month,Season
2010-07-18,Eastern_Arm,,,8.05,July,2010,7,Summer
2010-07-18,Central_Arm,,,9.35,July,2010,7,Summer
2010-07-18,Eastern_Arm,,,7.72,July,2010,7,Summer
2010-07-18,Western_Arm_Spring_Inflow,,,7.93,July,2010,7,Summer
2010-08-24,Western_Arm,,15.5,8.1,August,2010,8,Summer
2010-08-24,Eastern_Arm,,16.8,8.08,August,2010,8,Summer
2010-09-02,Central_Arm,,,7.5,September,2010,9,Autumn
2010-09-02,Central_Arm,,,,September,2010,9,Autumn
2010-09-02,Eastern_Arm,,,7.91,September,2010,9,Autumn
2010-09-15,Western_Arm,,14.42,8.58,September,2010,9,Autumn
2010-09-15,Eastern_Arm,,12.79,7.97,September,2010,9,Autumn
2010-09-15,Central_Arm,,,7.89,September,2010,9,Autumn
2010-09-15,Eastern_Arm,,,7.72,September,2010,9,Autumn
2010-09-15,Western_Arm_Spring_Inflow,,,7.58,September,2010,9,Autumn
2010-09-27,Central_Arm,,,8.18,September,2010,9,Autumn
2010-09-27,Central_Arm,,,,September,2010,9,Autumn
2010-09-27,Eastern_Arm,,,8.19,September,2010,9,Autumn
2010-10-07,Western_Arm,,13.61,7.97,October,2010,10,Autumn
2010-10-07,Eastern_Arm,,12.95,7.95,October,2010,10,Autumn
2010-10-14,Central_Arm,,,8.09,October,2010,10,Autumn
2010-10-14,Central_Arm,,,,October,2010,10,Autumn
2010-10-14,Eastern_Arm,,,8.36,October,2010,10,Autumn
2010-11-03,Western_Arm,,11.87,7.98,November,2010,11,Autumn
2010-11-03,Eastern_Arm,,11.53,8.05,November,2010,11,Autumn
2010-11-05,Central_Arm,,,8.22,November,2010,11,Autumn
2010-11-05,Central_Arm,,,,November,2010,11,Autumn
2010-11-05,Eastern_Arm,,,8.24,November,2010,11,Autumn
2010-11-15,Western_Arm_Spring_Inflow,,,7.58,November,2010,11,Autumn
2010-11-16,Western_Arm,,,7.88,November,2010,11,Autumn
2010-11-16,Eastern_Arm,,,7.82,November,2010,11,Autumn
2010-11-16,Central_Arm,,,8.05,November,2010,11,Autumn
2010-11-16,Eastern_Arm,,,7.82,November,2010,11,Autumn
2010-11-16,Western_Arm_Spring_Inflow,,,7.7,November,2010,11,Autumn
2010-11-19,Western_Arm_Spring_Inflow,,,7.3,November,2010,11,Autumn
2010-11-30,Western_Arm,,2.98,7.9,November,2010,11,Autumn
2010-11-30,Eastern_Arm,,4.51,7.92,November,2010,11,Autumn
2010-12-06,Central_Arm,,,7.88,December,2010,12,Winter
2010-12-06,Central_Arm,,,,December,2010,12,Winter
2010-12-06,Eastern_Arm,,,7.8,December,2010,12,Winter
2010-12-06,Western_Arm_Spring_Inflow,,,7.54,December,2010,12,Winter
2011-01-06,Western_Arm,,6.77,8.12,January,2011,1,Winter
2011-01-06,Eastern_Arm,,6.47,8.05,January,2011,1,Winter
2011-01-12,Western_Arm,,,7.69,January,2011,1,Winter
2011-01-12,Eastern_Arm,,,7.66,January,2011,1,Winter
2011-01-12,Central_Arm,,,7.84,January,2011,1,Winter
2011-01-12,Eastern_Arm,,,7.82,January,2011,1,Winter
2011-01-12,Western_Arm_Spring_Inflow,,,7.6,January,2011,1,Winter
2011-01-25,Central_Arm,,,7.4,January,2011,1,Winter
2011-01-25,Central_Arm,,,,January,2011,1,Winter
2011-01-25,Eastern_Arm,,,7.39,January,2011,1,Winter
2011-01-25,Western_Arm_Spring_Inflow,,,7.56,January,2011,1,Winter
2011-02-03,Western_Arm,,8.03,8.12,February,2011,2,Winter
2011-02-03,Eastern_Arm,,7.25,8.13,February,2011,2,Winter
2011-02-22,Central_Arm,,,8.4,February,2011,2,Winter
2011-02-22,Central_Arm,,,,February,2011,2,Winter
2011-02-22,Eastern_Arm,,,8.51,February,2011,2,Winter
2011-02-22,Western_Arm_Spring_Inflow,,,7.49,February,2011,2,Winter
2011-03-03,Western_Arm,,6.5,8.15,March,2011,3,Spring
2011-03-03,Eastern_Arm,,5.8,8.2,March,2011,3,Spring
2011-03-08,Central_Arm,,,8.55,March,2011,3,Spring
2011-03-08,Central_Arm,,,,March,2011,3,Spring
2011-03-08,Eastern_Arm,,,8.78,March,2011,3,Spring
2011-03-08,Western_Arm_Spring_Inflow,,,7.68,March,2011,3,Spring
2011-04-19,Western_Arm,,13.5,8.18,April,2011,4,Spring
2011-04-19,Eastern_Arm,,11.8,8.25,April,2011,4,Spring
2011-04-21,Central_Arm,,,8.53,April,2011,4,Spring
2011-04-21,Central_Arm,,,,April,2011,4,Spring
2011-04-21,Eastern_Arm,,,8.92,April,2011,4,Spring
2011-04-21,Western_Arm_Spring_Inflow,,,8.05,April,2011,4,Spring
2011-05-17,Central_Arm,,,9.45,May,2011,5,Spring
2011-05-17,Central_Arm,,,,May,2011,5,Spring
2011-05-17,Eastern_Arm,,,8.62,May,2011,5,Spring
2011-05-17,Western_Arm_Spring_Inflow,,,7.9,May,2011,5,Spring
2011-05-18,Western_Arm,,,7.97,May,2011,5,Spring
2011-05-18,Eastern_Arm,,,7.96,May,2011,5,Spring
2011-05-18,Central_Arm,,,9.52,May,2011,5,Spring
2011-05-18,Eastern_Arm,,,8.24,May,2011,5,Spring
2011-05-18,Western_Arm_Spring_Inflow,,,8.09,May,2011,5,Spring
2011-05-20,Western_Arm,,12.52,8.2,May,2011,5,Spring
2011-05-20,Eastern_Arm,,11.99,8.08,May,2011,5,Spring
2011-06-06,Central_Arm,,,8.95,June,2011,6,Summer
2011-06-06,Central_Arm,,,,June,2011,6,Summer
2011-06-06,Eastern_Arm,,,8.67,June,2011,6,Summer
2011-06-06,Western_Arm_Spring_Inflow,,,8.0,June,2011,6,Summer
2011-06-13,Western_Arm,,14.03,7.85,June,2011,6,Summer
2011-06-13,Eastern_Arm,,12.6,7.77,June,2011,6,Summer
2011-06-16,Western_Arm,,,8.03,June,2011,6,Summer
2011-06-16,Eastern_Arm,,,7.97,June,2011,6,Summer
2011-06-16,Central_Arm,,,9.16,June,2011,6,Summer
2011-06-16,Eastern_Arm,,,8.08,June,2011,6,Summer
2011-06-16,Western_Arm_Spring_Inflow,,,7.91,June,2011,6,Summer
2011-07-14,Western_Arm,,,8.05,July,2011,7,Summer
2011-07-14,Eastern_Arm,,,8.01,July,2011,7,Summer
2011-07-14,Central_Arm,,,8.75,July,2011,7,Summer
2011-07-14,Eastern_Arm,,,7.78,July,2011,7,Summer
2011-07-14,Western_Arm_Spring_Inflow,,,7.74,July,2011,7,Summer
2011-07-27,Central_Arm,,,8.55,July,2011,7,Summer
2011-07-27,Central_Arm,,,,July,2011,7,Summer
2011-07-27,Eastern_Arm,,,7.62,July,2011,7,Summer
2011-07-27,Western_Arm_Spring_Inflow,,,7.95,July,2011,7,Summer
2011-07-29,Western_Arm,,19.02,7.98,July,2011,7,Summer
2011-07-29,Eastern_Arm,,14.82,7.81,July,2011,7,Summer
2011-08-02,Western_Arm_Spring_Inflow,,,7.71,August,2011,8,Summer
2011-08-04,Central_Arm,,,7.79,August,2011,8,Summer
2011-08-04,Central_Arm,,,,August,2011,8,Summer
2011-08-04,Eastern_Arm,,,8.74,August,2011,8,Summer
2011-08-16,Western_Arm,,,7.98,August,2011,8,Summer
2011-08-16,Eastern_Arm,,,8.04,August,2011,8,Summer
2011-08-16,Central_Arm,,,8.5,August,2011,8,Summer
2011-08-16,Eastern_Arm,,,7.91,August,2011,8,Summer
2011-08-16,Western_Arm_Spring_Inflow,,,7.6,August,2011,8,Summer
2011-09-02,Western_Arm,,17.74,8.14,September,2011,9,Autumn
2011-09-02,Eastern_Arm,,14.11,8.17,September,2011,9,Autumn
2011-09-14,Western_Arm,,,7.94,September,2011,9,Autumn
2011-09-14,Eastern_Arm,,,7.88,September,2011,9,Autumn
2011-09-14,Central_Arm,,,8.12,September,2011,9,Autumn
2011-09-14,Eastern_Arm,,,8.49,September,2011,9,Autumn
2011-09-14,Western_Arm_Spring_Inflow,,,7.55,September,2011,9,Autumn
2011-09-26,Western_Arm,,15.8,7.76,September,2011,9,Autumn
2011-09-26,Eastern_Arm,,13.59,7.88,September,2011,9,Autumn
2011-09-28,Central_Arm,,,7.6,September,2011,9,Autumn
2011-09-28,Central_Arm,,,,September,2011,9,Autumn
2011-09-28,Eastern_Arm,,,8.18,September,2011,9,Autumn
2011-09-28,Western_Arm_Spring_Inflow,,,7.75,September,2011,9,Autumn
2011-10-12,Western_Arm,,14.8,7.73,October,2011,10,Autumn
2011-10-12,Eastern_Arm,,13.66,7.9,October,2011,10,Autumn
2011-10-26,Central_Arm,,,8.03,October,2011,10,Autumn
2011-10-26,Central_Arm,,,,October,2011,10,Autumn
2011-10-26,Eastern_Arm,,,8.06,October,2011,10,Autumn
2011-10-26,Western_Arm_Spring_Inflow,,,7.77,October,2011,10,Autumn
2011-11-08,Western_Arm,,9.62,7.92,November,2011,11,Autumn
2011-11-08,Eastern_Arm,,11.01,7.93,November,2011,11,Autumn
2011-11-15,Western_Arm,,,7.77,November,2011,11,Autumn
2011-11-15,Eastern_Arm,,,7.77,November,2011,11,Autumn
2011-11-15,Central_Arm,,,8.01,November,2011,11,Autumn
2011-11-15,Eastern_Arm,,,7.99,November,2011,11,Autumn
2011-11-15,Western_Arm_Spring_Inflow,,,8.14,November,2011,11,Autumn
2011-11-24,Central_Arm,,,7.82,November,2011,11,Autumn
2011-11-24,Central_Arm,,,,November,2011,11,Autumn
2011-11-24,Eastern_Arm,,,8.08,November,2011,11,Autumn
2011-11-24,Western_Arm_Spring_Inflow,,,7.93,November,2011,11,Autumn
2011-11-29,Western_Arm,,11.6,8.02,November,2011,11,Autumn
2011-11-29,Eastern_Arm,,11.6,8.05,November,2011,11,Autumn
2011-12-09,Central_Arm,,,8.2,December,2011,12,Winter
2011-12-09,Central_Arm,,,,December,2011,12,Winter
2011-12-09,Eastern_Arm,,,8.09,December,2011,12,Winter
2011-12-09,Western_Arm_Spring_Inflow,,,7.92,December,2011,12,Winter
2012-01-12,Western_Arm,,10.7,7.95,January,2012,1,Winter
2012-01-12,Eastern_Arm,,10.4,8.01,January,2012,1,Winter
2012-01-17,Western_Arm,,,8.08,January,2012,1,Winter
2012-01-17,Eastern_Arm,,,8.01,January,2012,1,Winter
2012-01-17,Central_Arm,,,8.5,January,2012,1,Winter
2012-01-17,Eastern_Arm,,,8.18,January,2012,1,Winter
2012-01-17,Western_Arm_Spring_Inflow,,,8.14,January,2012,1,Winter
2012-01-31,Central_Arm,,,8.35,January,2012,1,Winter
2012-01-31,Central_Arm,,,,January,2012,1,Winter
2012-01-31,Eastern_Arm,,,8.08,January,2012,1,Winter
2012-01-31,Western_Arm_Spring_Inflow,,,8.25,January,2012,1,Winter
2012-02-06,Central_Arm,,,7.98,February,2012,2,Winter
2012-02-06,Central_Arm,,,,February,2012,2,Winter
2012-02-06,Eastern_Arm,,,8.24,February,2012,2,Winter
2012-02-06,Western_Arm_Spring_Inflow,,,6.1,February,2012,2,Winter
2012-02-08,Western_Arm,,5.1,8.03,February,2012,2,Winter
2012-02-08,Eastern_Arm,,5.9,8.09,February,2012,2,Winter
2012-03-02,Western_Arm,,10.0,8.15,March,2012,3,Spring
2012-03-02,Eastern_Arm,,10.0,8.04,March,2012,3,Spring
2012-03-02,Western_Arm_Spring_Inflow,,,8.0,March,2012,3,Spring
2012-03-08,Central_Arm,,,8.44,March,2012,3,Spring
2012-03-08,Central_Arm,,,,March,2012,3,Spring
2012-03-08,Eastern_Arm,,,8.6,March,2012,3,Spring
2012-04-20,Western_Arm,,9.5,8.08,April,2012,4,Spring
2012-04-20,Eastern_Arm,,9.0,7.99,April,2012,4,Spring
2012-04-20,Central_Arm,,,8.3,April,2012,4,Spring
2012-04-20,Central_Arm,,,,April,2012,4,Spring
2012-04-20,Eastern_Arm,,,8.7,April,2012,4,Spring
2012-04-20,Western_Arm_Spring_Inflow,,,8.16,April,2012,4,Spring
2012-05-14,Central_Arm,,,7.96,May,2012,5,Spring
2012-05-14,Central_Arm,,,,May,2012,5,Spring
2012-05-14,Eastern_Arm,,,8.82,May,2012,5,Spring
2012-05-14,Western_Arm_Spring_Inflow,,,8.03,May,2012,5,Spring
2012-05-24,Western_Arm,,13.34,6.98,May,2012,5,Spring
2012-05-24,Eastern_Arm,,15.18,8.26,May,2012,5,Spring
2012-06-08,Western_Arm_Spring_Inflow,,,7.8,June,2012,6,Summer
2012-06-11,Western_Arm,,,8.0,June,2012,6,Summer
2012-06-11,Eastern_Arm,,,7.91,June,2012,6,Summer
2012-06-11,Central_Arm,,,8.24,June,2012,6,Summer
2012-06-11,Eastern_Arm,,,8.03,June,2012,6,Summer
2012-06-11,Western_Arm_Spring_Inflow,,,7.97,June,2012,6,Summer
2012-06-22,Western_Arm,,12.8,8.03,June,2012,6,Summer
2012-06-22,Eastern_Arm,,13.2,8.33,June,2012,6,Summer
2012-06-26,Western_Arm,,,7.83,June,2012,6,Summer
2012-06-26,Eastern_Arm,,,7.89,June,2012,6,Summer
2012-06-26,Central_Arm,,,7.79,June,2012,6,Summer
2012-06-26,Central_Arm,,,7.77,June,2012,6,Summer
2012-06-26,Eastern_Arm,,,7.95,June,2012,6,Summer
2012-06-26,Western_Arm_Spring_Inflow,,,7.9,June,2012,6,Summer
2012-06-29,Central_Arm,,,7.7,June,2012,6,Summer
2012-06-29,Central_Arm,,,,June,2012,6,Summer
2012-06-29,Eastern_Arm,,,8.2,June,2012,6,Summer
2012-06-29,Western_Arm_Spring_Inflow,,,7.8,June,2012,6,Summer
2012-07-18,Eastern_Arm,,15.55,7.89,July,2012,7,Summer
2012-07-26,Western_Arm,,,7.97,July,2012,7,Summer
2012-07-26,Eastern_Arm,,,7.9,July,2012,7,Summer
2012-07-26,Central_Arm,,,7.75,July,2012,7,Summer
2012-07-26,Eastern_Arm,,,8.27,July,2012,7,Summer
2012-07-26,Western_Arm_Spring_Inflow,,,7.87,July,2012,7,Summer
2012-07-31,Western_Arm,,13.8,7.8,July,2012,7,Summer
2012-07-31,Eastern_Arm,,13.6,7.7,July,2012,7,Summer
2012-08-15,Central_Arm,,,7.96,August,2012,8,Summer
2012-08-15,Central_Arm,,,,August,2012,8,Summer
2012-08-15,Eastern_Arm,,,7.99,August,2012,8,Summer
2012-08-21,Western_Arm,,,7.93,August,2012,8,Summer
2012-08-21,Eastern_Arm,,,7.92,August,2012,8,Summer
2012-08-21,Central_Arm,,,8.19,August,2012,8,Summer
2012-08-21,Eastern_Arm,,,8.21,August,2012,8,Summer
2012-08-21,Western_Arm_Spring_Inflow,,,7.64,August,2012,8,Summer
2012-08-29,Western_Arm_Spring_Inflow,,,7.54,August,2012,8,Summer
2012-09-05,Western_Arm,,12.8,8.03,September,2012,9,Autumn
2012-09-05,Eastern_Arm,,12.7,7.83,September,2012,9,Autumn
2012-09-05,Western_Arm_Spring_Inflow,,,7.75,September,2012,9,Autumn
2012-09-19,Western_Arm,,,8.07,September,2012,9,Autumn
2012-09-19,Eastern_Arm,,,7.96,September,2012,9,Autumn
2012-09-19,Central_Arm,,,7.35,September,2012,9,Autumn
2012-09-19,Eastern_Arm,,,7.8,September,2012,9,Autumn
2012-09-19,Western_Arm_Spring_Inflow,,,7.66,September,2012,9,Autumn
2012-09-26,Central_Arm,,,8.1,September,2012,9,Autumn
2012-09-26,Central_Arm,,,,September,2012,9,Autumn
2012-09-26,Eastern_Arm,,,8.4,September,2012,9,Autumn
2012-10-01,Western_Arm_Spring_Inflow,,,7.8,October,2012,10,Autumn
2012-10-09,Western_Arm,,11.94,7.96,October,2012,10,Autumn
2012-10-09,Eastern_Arm,,11.9,7.88,October,2012,10,Autumn
2012-10-09,Central_Arm,,,8.09,October,2012,10,Autumn
2012-10-09,Central_Arm,,,,October,2012,10,Autumn
2012-10-09,Eastern_Arm,,,8.25,October,2012,10,Autumn
2012-10-24,Western_Arm,,12.6,7.9,October,2012,10,Autumn
2012-10-24,Eastern_Arm,,12.3,7.9,October,2012,10,Autumn
2012-10-24,Central_Arm,,,8.0,October,2012,10,Autumn
2012-10-24,Central_Arm,,,,October,2012,10,Autumn
2012-10-24,Eastern_Arm,,,8.1,October,2012,10,Autumn
2012-10-24,Western_Arm_Spring_Inflow,,,8.0,October,2012,10,Autumn
2012-11-07,Western_Arm,,,7.71,November,2012,11,Autumn
2012-11-07,Eastern_Arm,,,7.81,November,2012,11,Autumn
2012-11-07,Central_Arm,,,7.59,November,2012,11,Autumn
2012-11-07,Eastern_Arm,,,7.71,November,2012,11,Autumn
2012-11-07,Western_Arm_Spring_Inflow,,,7.5,November,2012,11,Autumn
2012-11-09,Eastern_Arm,,,7.76,November,2012,11,Autumn
2012-11-22,Western_Arm,,11.3,7.87,November,2012,11,Autumn
2012-12-12,Eastern_Arm,,6.8,8.0,December,2012,12,Winter
2012-12-12,Central_Arm,,,7.95,December,2012,12,Winter
2012-12-12,Central_Arm,,,,December,2012,12,Winter
2012-12-12,Eastern_Arm,,,7.65,December,2012,12,Winter
2012-12-12,Western_Arm_Spring_Inflow,,,8.08,December,2012,12,Winter
2013-01-04,Western_Arm,,10.3,7.89,January,2013,1,Winter
2013-01-04,Eastern_Arm,,10.3,8.0,January,2013,1,Winter
2013-01-25,Central_Arm,,,8.17,January,2013,1,Winter
2013-01-25,Central_Arm,,,,January,2013,1,Winter
2013-01-25,Eastern_Arm,,,7.94,January,2013,1,Winter
2013-01-25,Western_Arm_Spring_Inflow,,,8.09,January,2013,1,Winter
2013-02-11,Central_Arm,,,8.32,February,2013,2,Winter
2013-02-11,Central_Arm,,,,February,2013,2,Winter
2013-02-11,Eastern_Arm,,,8.2,February,2013,2,Winter
2013-02-11,Western_Arm_Spring_Inflow,,,7.87,February,2013,2,Winter
2013-02-14,Western_Arm,,9.0,7.74,February,2013,2,Winter
2013-02-14,Eastern_Arm,,9.5,7.73,February,2013,2,Winter
2013-03-11,Central_Arm,,,8.51,March,2013,3,Spring
2013-03-11,Central_Arm,,,,March,2013,3,Spring
2013-03-11,Eastern_Arm,,,8.36,March,2013,3,Spring
2013-03-11,Western_Arm_Spring_Inflow,,,8.03,March,2013,3,Spring
2013-03-13,Western_Arm,,7.5,8.08,March,2013,3,Spring
2013-03-13,Eastern_Arm,,5.9,8.06,March,2013,3,Spring
2013-03-22,Western_Arm,,6.6,7.64,March,2013,3,Spring
2013-03-22,Eastern_Arm,,6.6,7.64,March,2013,3,Spring
2013-03-27,Central_Arm,,,8.46,March,2013,3,Spring
2013-03-27,Central_Arm,,,,March,2013,3,Spring
2013-03-27,Eastern_Arm,,,8.4,March,2013,3,Spring
2013-03-27,Western_Arm_Spring_Inflow,,,8.29,March,2013,3,Spring
2013-05-15,Western_Arm,,10.6,8.07,May,2013,5,Spring
2013-05-15,Eastern_Arm,,10.1,8.3,May,2013,5,Spring
2013-05-15,Western_Arm_Spring_Inflow,,,8.25,May,2013,5,Spring
2013-05-20,Central_Arm,,,8.2,May,2013,5,Spring
2013-05-20,Central_Arm,,,,May,2013,5,Spring
2013-05-20,Eastern_Arm,,,8.53,May,2013,5,Spring
2013-06-07,Western_Arm,,14.8,7.84,June,2013,6,Summer
2013-06-07,Eastern_Arm,,13.9,7.85,June,2013,6,Summer
2013-06-17,Central_Arm,,,7.67,June,2013,6,Summer
2013-06-17,Central_Arm,,,,June,2013,6,Summer
2013-06-17,Eastern_Arm,,,8.45,June,2013,6,Summer
2013-06-17,Western_Arm_Spring_Inflow,,,7.79,June,2013,6,Summer
2013-06-25,Western_Arm,,16.0,8.17,June,2013,6,Summer
2013-06-25,Eastern_Arm,,12.2,7.52,June,2013,6,Summer
2013-06-26,Western_Arm,,,8.15,June,2013,6,Summer
2013-06-26,Eastern_Arm,,,8.12,June,2013,6,Summer
2013-06-26,Central_Arm,,,8.38,June,2013,6,Summer
2013-06-26,Eastern_Arm,,,8.12,June,2013,6,Summer
2013-06-26,Western_Arm_Spring_Inflow,,,7.88,June,2013,6,Summer
2013-07-04,Western_Arm_Spring_Inflow,,,7.7,July,2013,7,Summer
2013-07-05,Central_Arm,,,7.9,July,2013,7,Summer
2013-07-05,Central_Arm,,,,July,2013,7,Summer
2013-07-05,Eastern_Arm,,,8.6,July,2013,7,Summer
2013-07-22,Western_Arm,,,8.25,July,2013,7,Summer
2013-07-22,Eastern_Arm,,,7.99,July,2013,7,Summer
2013-07-22,Central_Arm,,,8.13,July,2013,7,Summer
2013-07-22,Eastern_Arm,,,8.0,July,2013,7,Summer
2013-07-22,Western_Arm_Spring_Inflow,,,7.88,July,2013,7,Summer
2013-08-14,Western_Arm,,17.4,7.8,August,2013,8,Summer
2013-08-14,Eastern_Arm,,,,August,2013,8,Summer
2013-08-20,Western_Arm,,,8.23,August,2013,8,Summer
2013-08-20,Eastern_Arm,,,8.09,August,2013,8,Summer
2013-08-20,Central_Arm,,,9.06,August,2013,8,Summer
2013-08-20,Eastern_Arm,,,8.23,August,2013,8,Summer
2013-08-20,Western_Arm_Spring_Inflow,,,7.62,August,2013,8,Summer
2013-08-30,Central_Arm,,,8.1,August,2013,8,Summer
2013-08-30,Central_Arm,,,,August,2013,8,Summer
2013-08-30,Eastern_Arm,,,9.8,August,2013,8,Summer
2013-08-30,Western_Arm_Spring_Inflow,,,7.4,August,2013,8,Summer
2013-09-17,Western_Arm,,,8.13,September,2013,9,Autumn
2013-09-17,Eastern_Arm,,,8.05,September,2013,9,Autumn
2013-09-17,Central_Arm,,,8.57,September,2013,9,Autumn
2013-09-17,Eastern_Arm,,,7.65,September,2013,9,Autumn
2013-09-17,Western_Arm_Spring_Inflow,,,7.6,September,2013,9,Autumn
2013-09-25,Western_Arm,,15.8,8.2,September,2013,9,Autumn
2013-09-25,Eastern_Arm,,14.7,8.0,September,2013,9,Autumn
2013-09-25,Central_Arm,,,8.3,September,2013,9,Autumn
2013-09-25,Central_Arm,,,,September,2013,9,Autumn
2013-09-25,Eastern_Arm,,,9.6,September,2013,9,Autumn
2013-09-25,Western_Arm_Spring_Inflow,,,7.5,September,2013,9,Autumn
2013-10-09,Eastern_Arm,,13.2,8.21,October,2013,10,Autumn
2013-10-15,Western_Arm,,10.6,7.8,October,2013,10,Autumn
2013-10-15,Central_Arm,,,0.3,October,2013,10,Autumn
2013-10-15,Central_Arm,,,,October,2013,10,Autumn
2013-10-15,Eastern_Arm,,,7.64,October,2013,10,Autumn
2013-10-15,Western_Arm_Spring_Inflow,,,7.31,October,2013,10,Autumn
2013-11-06,Western_Arm,,11.5,7.7,November,2013,11,Autumn
2013-11-06,Central_Arm,,,8.0,November,2013,11,Autumn
2013-11-06,Central_Arm,,,,November,2013,11,Autumn
2013-11-06,Eastern_Arm,,,8.1,November,2013,11,Autumn
2013-11-06,Western_Arm_Spring_Inflow,,,7.9,November,2013,11,Autumn
2013-11-13,Western_Arm,,8.8,7.79,November,2013,11,Autumn
2013-11-13,Eastern_Arm,,9.8,7.78,November,2013,11,Autumn
2013-11-13,Central_Arm,,,8.01,November,2013,11,Autumn
2013-11-13,Eastern_Arm,,10.1,7.62,November,2013,11,Autumn
2013-11-13,Western_Arm_Spring_Inflow,,9.2,7.78,November,2013,11,Autumn
2013-11-18,Eastern_Arm,,10.6,7.98,November,2013,11,Autumn
2013-11-28,Western_Arm,,9.5,7.9,November,2013,11,Autumn
2013-11-28,Eastern_Arm,,9.1,7.9,November,2013,11,Autumn
2013-11-28,Central_Arm,,,7.9,November,2013,11,Autumn
2013-11-28,Central_Arm,,,,November,2013,11,Autumn
2013-11-28,Eastern_Arm,,,7.6,November,2013,11,Autumn
2013-11-28,Western_Arm_Spring_Inflow,,,7.6,November,2013,11,Autumn
2014-01-14,Western_Arm,,,7.71,January,2014,1,Winter
2014-01-14,Eastern_Arm,,8.5,7.84,January,2014,1,Winter
2014-01-14,Central_Arm,,6.3,7.79,January,2014,1,Winter
2014-01-14,Eastern_Arm,,7.6,7.8,January,2014,1,Winter
2014-01-14,Western_Arm_Spring_Inflow,,8.4,7.61,January,2014,1,Winter
2014-01-24,Western_Arm,,9.5,7.7,January,2014,1,Winter
2014-01-24,Eastern_Arm,,9.3,7.69,January,2014,1,Winter
2014-02-11,Central_Arm,,,8.11,February,2014,2,Winter
2014-02-11,Central_Arm,,,,February,2014,2,Winter
2014-02-11,Eastern_Arm,,,8.09,February,2014,2,Winter
2014-02-11,Western_Arm_Spring_Inflow,,,7.83,February,2014,2,Winter
2014-02-21,Western_Arm,,8.2,7.8,February,2014,2,Winter
2014-02-21,Eastern_Arm,,8.3,7.8,February,2014,2,Winter
2014-02-27,Central_Arm,,,7.8,February,2014,2,Winter
2014-02-27,Central_Arm,,,,February,2014,2,Winter
2014-02-27,Eastern_Arm,,,8.1,February,2014,2,Winter
2014-02-27,Western_Arm_Spring_Inflow,,,7.3,February,2014,2,Winter
2014-03-03,Central_Arm,,,7.96,March,2014,3,Spring
2014-03-03,Central_Arm,,,,March,2014,3,Spring
2014-03-03,Eastern_Arm,,,8.07,March,2014,3,Spring
2014-03-03,Western_Arm_Spring_Inflow,,,7.61,March,2014,3,Spring
2014-03-11,Western_Arm,,10.0,8.1,March,2014,3,Spring
2014-03-11,Eastern_Arm,,8.7,7.87,March,2014,3,Spring
2014-04-10,Western_Arm,,10.1,7.9,April,2014,4,Spring
2014-04-23,Eastern_Arm,,10.9,7.7,April,2014,4,Spring
2014-04-23,Central_Arm,,,7.9,April,2014,4,Spring
2014-04-23,Central_Arm,,,,April,2014,4,Spring
2014-04-23,Eastern_Arm,,,8.2,April,2014,4,Spring
2014-04-23,Western_Arm_Spring_Inflow,,,7.9,April,2014,4,Spring
2014-05-08,Central_Arm,,,8.1,May,2014,5,Spring
2014-05-08,Central_Arm,,,,May,2014,5,Spring
2014-05-08,Eastern_Arm,,,8.4,May,2014,5,Spring
2014-05-08,Western_Arm_Spring_Inflow,,,8.2,May,2014,5,Spring
2014-05-27,Western_Arm,,,8.0,May,2014,5,Spring
2014-05-27,Eastern_Arm,,,7.9,May,2014,5,Spring
2014-05-27,Central_Arm,,,8.09,May,2014,5,Spring
2014-05-27,Eastern_Arm,,,8.21,May,2014,5,Spring
2014-05-27,Western_Arm_Spring_Inflow,,,7.92,May,2014,5,Spring
2014-05-28,Western_Arm,,12.9,7.95,May,2014,5,Spring
2014-05-28,Eastern_Arm,,12.4,7.85,May,2014,5,Spring
2014-06-04,Central_Arm,,,8.0,June,2014,6,Summer
2014-06-04,Central_Arm,,,,June,2014,6,Summer
2014-06-04,Eastern_Arm,,,8.41,June,2014,6,Summer
2014-06-04,Western_Arm_Spring_Inflow,,,7.74,June,2014,6,Summer
2014-06-16,Western_Arm,,,8.0,June,2014,6,Summer
2014-06-16,Eastern_Arm,,15.3,8.06,June,2014,6,Summer
2014-06-16,Central_Arm,,21.5,8.32,June,2014,6,Summer
2014-06-16,Eastern_Arm,,21.2,7.92,June,2014,6,Summer
2014-06-16,Western_Arm_Spring_Inflow,,,7.85,June,2014,6,Summer
2014-06-23,Western_Arm,,15.0,7.96,June,2014,6,Summer
2014-06-23,Eastern_Arm,,14.2,7.94,June,2014,6,Summer
2014-07-15,Central_Arm,,21.4,8.24,July,2014,7,Summer
2014-07-16,Western_Arm,,15.8,8.2,July,2014,7,Summer
2014-07-16,Eastern_Arm,,16.0,8.11,July,2014,7,Summer
2014-07-16,Eastern_Arm,,20.3,7.79,July,2014,7,Summer
2014-07-16,Western_Arm_Spring_Inflow,,,7.68,July,2014,7,Summer
2014-07-25,Western_Arm,,23.0,8.5,July,2014,7,Summer
2014-07-25,Eastern_Arm,,16.4,7.9,July,2014,7,Summer
2014-07-31,Central_Arm,,,7.7,July,2014,7,Summer
2014-07-31,Central_Arm,,,,July,2014,7,Summer
2014-07-31,Eastern_Arm,,,9.4,July,2014,7,Summer
